id,userName,date,score,text,sentimiento,appId,id_anotador,notas,thumbsUp;
"6b2cb244-3fa3-4c24-aca2-1123c25cb374,Gabriela Pin,2025-10-23,5,""Muy simple de usar, variado y buen donido"",positivo,com.spotify.music,,,0";
febd0e72-840a-4990-880c-f49235500b25,Milo Dionisio,2025-10-23,5,me ayuda ah concentrarme cuando juego,positivo,com.spotify.music,,,0;
d6d2b63a-24b4-477f-8d5c-34989a5374c9,Luiggui Rivero G.,2025-10-23,3,deberÃ­an dar mas opciones asÃ­ no sea de pago,neutro,com.spotify.music,,,0;
ef810d1b-96c7-4b41-8e4a-6741e8d58ade,Saul Gaona,2025-10-23,5,excelente,positivo,com.spotify.music,,,0;
2d09cf0c-1388-4548-a3dc-3e702ec71271,Vargas Galviz Miguel Angel,2025-10-23,3,mucha propaganda,neutro,com.spotify.music,,,0;
3cd6bf02-4b4a-440a-99de-a1c71601b9aa,Cruz Jeferson,2025-10-23,4,buena app pata musica,positivo,com.spotify.music,,,0;
3787003b-0f40-4e02-b27d-abb3a68b18ba,Emely sarai Alvarado,2025-10-23,5,muy buena,positivo,com.spotify.music,,,0;
ba8648e8-238a-4595-8a00-05bb610a0519,alan gilberto valle meza,2025-10-23,5,excepciÃ³n mÃºsica lo mejor,positivo,com.spotify.music,,,0;
e33746c2-441c-494c-a553-9ca0751f611f,Brandon Ramirez,2025-10-23,5,es muy bueno,positivo,com.spotify.music,,,0;
1ff38be9-9b43-40b8-a75f-adf960220ef8,Luis Alfredo Carmona,2025-10-23,5,ðŸ‘ŒðŸ‘ŒðŸ‘ŒðŸ‘Œ,positivo,com.spotify.music,,,0;
cb0a8453-fd87-43bc-9c0e-1e975d02bb72,Marivel AvendaÃ±o,2025-10-23,5,muy buena,positivo,com.spotify.music,,,0;
7aaf2cd2-6e40-4b6d-bfb8-71efe777205d,marco ruiz,2025-10-23,5,muy buena puedo escuchar todo lo que me gusta,positivo,com.spotify.music,,,0;
14415811-6ede-4476-9457-c5a5a14046b1,Mayleen Salguero,2025-10-23,5,Super buena,positivo,com.spotify.music,,,0;
"4c3bd41c-ad0e-467b-a632-fa7d989816d7,Juanjos Fernandez,2025-10-23,5,""es excelente, hay canciones y grupos que no estÃ¡n en Spotify, pero eso es por un tema de los grupos musicales y no una falla de Spotify. recomendable 100%"",positivo,com.spotify.music,,,0";
a64677dd-f289-47ff-8a8d-5b7cf92febe7,Jonathan muÃ±oz,2025-10-23,5,bueno,positivo,com.spotify.music,,,0;
28b151f6-836b-49ce-bd51-761149032272,Ronald Torres Ramirez,2025-10-23,5,es maravilloso ðŸ‘ ðŸ’• âœ¨ï¸,positivo,com.spotify.music,,,0;
236b4ab1-c493-45a0-ae3b-5f010ea3efeb,Ivan Hernandez Torres,2025-10-23,5,(y),positivo,com.spotify.music,,,0;
a669419f-90c5-48b6-b7e8-4188be12621f,Raul emanuel Gonzalez mendez,2025-10-23,5,excelente app â˜ºï¸,positivo,com.spotify.music,,,0;
c1110be5-0101-417f-9c9c-4b0f3194dafa,German Daniel Zamora,2025-10-23,5,genial tiene todo lo mejor en audio y video musical ðŸ˜ƒ,positivo,com.spotify.music,,,0;
0403b0a0-9866-4722-aca6-2d7cdec8126a,Elizabeth,2025-10-23,5,me gusta mi ex ðŸ˜­ðŸ˜­ðŸ˜­ðŸ˜­,positivo,com.spotify.music,,,0;
174cb22c-4f55-4d74-84d0-dc77306aa699,Cesar Garcia Cano,2025-10-23,5,calidad excelente mÃ¡scara muy fÃ¡cil de usar ðŸ‘,positivo,com.spotify.music,,,0;
2a3b068f-56dd-4272-b597-c2dc8fc0a5e6,Mauricio Tapias,2025-10-23,1,no hace ninguna gracia solo puedes escuchar mÃºsica solo con datos desprecio estÃ¡ app,negativo,com.spotify.music,,,0;
90763bb2-52b1-4951-aa50-9f1b2518d6c6,Oscar Eduardo Folleco Tobar,2025-10-23,5,excelente,positivo,com.spotify.music,,,0;
d74a2a91-5c0f-4a14-b5c3-cb87177cbbb9,miguel arias rojas,2025-10-23,5,muy buena app,positivo,com.spotify.music,,,0;
fe6f3bab-2ea0-4738-9aeb-4c6c0f917e9f,Elba Gallot,2025-10-23,5,muy buena y variada.,positivo,com.spotify.music,,,0;
753176a3-2ed0-409d-9f52-78df3c36f599,Lupita GonzÃ¡lez Lara,2025-10-23,5,Me encanta!!,positivo,com.spotify.music,,,0;
df129405-3909-40e4-87ed-7ba4123f75e5,CARLOS GARCIA,2025-10-23,5,BuenÃ­simo,positivo,com.spotify.music,,,0;
af4d8753-9249-459b-a724-e1260a6d3eab,eduardo gonzalez,2025-10-23,5,genial,positivo,com.spotify.music,,,0;
d35f7970-ff4a-43d2-a602-16479a54029a,Dulce Mora,2025-10-23,5,Muy bueno,positivo,com.spotify.music,,,0;
8a241834-57a2-4e28-a620-7a1ee0de97c9,Guadalupe Gonzalez Cruz,2025-10-23,5,muy excelente,positivo,com.spotify.music,,,0;
6bf088a6-95f7-4381-b60a-f463d97f8083,Rubi Aslla,2025-10-23,5,genial ðŸ˜,positivo,com.spotify.music,,,0;
9bac5543-fd9c-4d86-9134-365450bf23b5,Oscar Chumpitaz Rodriguez,2025-10-23,5,Mejoras en los videos disponible.,positivo,com.spotify.music,,,0;
e5d38f07-a62e-4a0c-8bd5-03cafa1250a2,Claudia dantona,2025-10-23,5,Excelente,positivo,com.spotify.music,,,0;
94fb40e1-b6a7-400a-a8a3-fc07203424ba,Eli Miguelymia,2025-10-23,5,estÃ¡ bien,positivo,com.spotify.music,,,0;
7b40afdd-ed70-4fd4-9eb0-3e5ba5fb32b6,Emilio Medrano,2025-10-23,1,No quiero contribuir econÃ³micamente a un genocidio ni al negocio armamentista. Estoy totalmente indignado como en la actualidad se cometen crÃ­menes de guerra totalmente impunes y los grandes empresarios como el dueÃ±o de esta aplicaciÃ³n son cÃ³mplices y solo les interesan sus ganancias.,negativo,com.spotify.music,,,0;
ebb56743-765c-4045-8e95-e1cbc79d2e1f,Saul MunguÃ­a,2025-10-23,5,muy buena aplicaciÃ³n,positivo,com.spotify.music,,,0;
"e836d1aa-48ad-4c42-8fcf-daa449c06985,antonio verdejo,2025-10-23,5,""AplicaciÃ³n con una interface sencilla,las listas que ofrece la aplicaciÃ³n son bastante acertadas.Los anuncios unos dÃ­as mÃ¡s y otros menos.."",positivo,com.spotify.music,,,0";
"7f4d17cc-6f7e-4bf6-b70d-a59798684403,Juan Rodrigo Jaramillo,2025-10-23,5,""Excelente aplicaciÃ³n, gran variedad de mÃºsica."",positivo,com.spotify.music,,,0";
"6734c592-e9c3-4e97-bd72-770465eb5038,Arlis Amaya,2025-10-23,5,""todo bien , me gusta hasta ahora...seguirÃ© probando"",positivo,com.spotify.music,,,0";
763dbdef-e279-454b-bc22-00fedcbd43dd,Estela lourdes Puma soncco,2025-10-23,3,TA muy bien pero los anuncios y que no puedas pasar de mÃºsica gratis,neutro,com.spotify.music,,,0;
ae36eeb0-30ca-4154-a496-df7581fbf33b,Marcos Matarrita,2025-10-23,5,ðŸ‘Œ,positivo,com.spotify.music,,,0;
91953095-07ae-4273-a080-9c23c53bb73e,Isabel Osorio,2025-10-23,4,ok,positivo,com.spotify.music,,,0;
c091d6e7-4fad-4081-8445-b710a535796e,Jesus Alam,2025-10-23,5,excelente,positivo,com.spotify.music,,,0;
ec98cd6e-efb1-41ae-87fc-386b9b80efd1,Abel Ciprian,2025-10-23,5,buena mÃºsica,positivo,com.spotify.music,,,0;
711aa74b-ec3d-4d46-9ae4-3ef659147541,Rosy Hernandez,2025-10-23,5,fantÃ¡stica,positivo,com.spotify.music,,,0;
d0deb840-c4d2-4245-a2f2-bd79e138572b,Clemencia Velandia,2025-10-23,5,super,positivo,com.spotify.music,,,0;
281ba687-a410-45fc-81cf-5d754889ea8f,Marilia Solansh Loyola Ureta,2025-10-23,5,Me encanta!!!,positivo,com.spotify.music,,,0;
5fe63331-8370-4f4d-aedc-7804ecf46e14,Victor Serrano,2025-10-23,5,excelente,positivo,com.spotify.music,,,0;
38bafd62-54cd-4b78-9f88-023c8c7bc015,Alberto Romero,2025-10-23,5,exelente,positivo,com.spotify.music,,,0;
371bd932-b31b-4375-83f0-45b20c3e4ee7,Manuel Torres,2025-10-23,5,buena app recomendado,positivo,com.spotify.music,,,0;
2fcec1e4-92b1-4119-8e1e-82e1c6b18eb5,Nahuel Gomez,2025-10-23,5,genial,positivo,com.spotify.music,,,0 ;
"c9cafca6-cb06-45f5-b56d-fbf7e7f06b44,Flower L,2025-10-23,1,""De mal en peor, cada vez mÃ¡s anuncios pagando plan Premium. hasta cuatro anuncios seguidos por podcast es una groserÃ­a."",negativo,com.spotify.music,,,0";
bee2225c-a62e-48ce-8895-9713c6c08160,Lorenzo Solano Sanchez,2025-10-23,5,excelente...,positivo,com.spotify.music,,,0;
c384dc35-8f0b-4200-8409-c0bd4dc10069,Emi Flores,2025-10-23,5,es muy buena la app,positivo,com.spotify.music,,,0;
8b1a44ba-9e6a-423b-aa08-2cd5470714ae,Daviicho Silva,2025-10-23,4,solo me faltan unas canciones pero en sÃ­ la aplicaciÃ³n estÃ¡ buena no fuera porque no encontrÃ© esas rolas le daba cinco estrellas.ðŸ˜ŽðŸ‘ðŸ»,positivo,com.spotify.music,,,0;
d3b4fb74-d6b5-4053-a4f1-ac482aba21f9,GUILLERMO TORO,2025-10-23,5,hay muchos temazos,positivo,com.spotify.music,,,0;
80cbe682-edc1-47a8-aff7-c61fdc6f0551,Sxmy Idk,2025-10-23,5,excelencia,positivo,com.spotify.music,,,0;
94f39f21-3833-40c7-b373-21583c12a890,Gael Rueda,2025-10-23,5,la mejor app,positivo,com.spotify.music,,,0;
85dca55b-c73c-48e2-b51d-392834a7d27e,Jose Guillermo Colque Palomares,2025-10-23,4,bien,positivo,com.spotify.music,,,0;
"02bb3973-0105-4a5e-a606-834d4cf145af,Mario Zevallos,2025-10-23,5,""la verdad muy buena, aunque aveces buscar una canciÃ³n es difÃ­cil"",positivo,com.spotify.music,,,0";
5219b9a3-2c46-4211-8ef2-3e2dcc03a66d,Nestor Quintero,2025-10-23,5,excelente poder tener toda mi mÃºsica a la mano.,positivo,com.spotify.music,,,0;
38f254ef-fe83-436b-bd4b-67b63bb81610,Korina Rodriguez,2025-10-23,5,muy buena,positivo,com.spotify.music,,,0;
8f26e6d2-77bc-4fe6-9828-ec104979bf75,Ivan Curro Ramos,2025-10-23,5,Cuando desarrollaba para Spotify se abriÃ³ un liga para flujos a su Mercedes-Benz ... Bajaba una camioneta mandada desde la luna estaba rodeada por exagentes Black and White y cuando llegaba al planeta tierra descendiÃ³ con lentitud pues no se como le hagan para poner un paracaÃ­das a una camioneta Mercedes-Benz,positivo,com.spotify.music,,,0;
9443ba24-2ae0-4878-b4c5-64e2b894085f,Luis Gonzalez,2025-10-23,5,exelente aplicaciÃ³n,positivo,com.spotify.music,,,0;
"fd608f5e-6557-4f4d-a73a-8e9dc33a7ed7,Natalia Ramones,2025-10-23,5,""Quiero y necesito para vivir Spotify! Nunca falla, siempre tengo musica a mi disposicionâ™¡"",positivo,com.spotify.music,,,0";
c4cd24eb-f59a-437c-b781-bf98a5c967f1,Diana Kareli Cortes Lopez,2025-10-23,5,todo excepcional ðŸŒŸ,positivo,com.spotify.music,,,0;
e375f9de-f37d-461a-b89a-614d088891d3,victoria_299,2025-10-23,5,Lo mejor para escuchar mÃºsica,positivo,com.spotify.music,,,0;
ce9c4355-f42b-4cb8-88b9-0a0d122473f4,Claudio Garcia,2025-10-23,5,buena,positivo,com.spotify.music,,,0;
a5d342fd-22b0-4890-8097-ffbc286a1f0d,Rolando Reyes,2025-10-23,5,muy buena app,positivo,com.spotify.music,,,0;
2d941c0a-b517-4192-a240-43b7bde26ba5,Franklin Jarkin,2025-10-23,5,ðŸ‘Œ,positivo,com.spotify.music,,,0;
345d699b-cd11-4385-bcde-b00809446946,mauricio alzate,2025-10-23,1,no sale el icono en el celular,negativo,com.spotify.music,,,0;
5258415c-a76e-49dc-91e5-cd28d77c291e,Victor Manuel Ramirez,2025-10-23,5,buena me encanta ðŸ’–,positivo,com.spotify.music,,,0;
6c3cc9d6-8909-40bf-a994-79aba2602004,allisson calderon esquivel,2025-10-23,3,No me molestan los anuncios uno entiende que cuando no pagas la membresÃ­a ovbiamente es lo que corresponde. pero ahora que me estoy pasando a otra plataforma me he dado cuenta que hay canciones que no ha reproducido de mi lista meses. parece que solo algunas de mis canciones se reproducciÃ³n y las demÃ¡s no,neutro,com.spotify.music,,,0;
96a738be-34b8-4d4a-8e9c-9c36ece73837,Alexis Barazarte,2025-10-23,5,buena,positivo,com.spotify.music,,,0;
ebc96a5f-fc7c-4f47-9a84-9d1af8887a9b,Graciela Ferreyra,2025-10-23,5,me gusta mucho usarlo,positivo,com.spotify.music,,,0;
24bdc277-e7f6-4950-9224-bf9c49020d7f,Manuel Gorostiza,2025-10-23,5,The robot says music is life ðŸ¤–,positivo,com.spotify.music,,,0;
"071d1f6a-5072-442a-aea6-4a73c6ecf96f,David Cuartero Romero,2025-10-23,2,""He de aclarar que esta reseÃ±a es para la versiÃ³n gratuita, no premium. Anuncios mÃ¡s largos y con mayor frecuencia que las canciones que quieres escuchar, que tampoco puedes escuchar la que quieres porque si no pagas todo es aleatorio y en algun momento despues de otras canciones y los anuncios sonarÃ¡ la que querÃ­as. Yo lo uso para entrenar y que cada canciÃ³n o dos canciones salgan 3 a 4 anuncios seguidos es insoportable. Mejor sigo en Youtube."",negativo,com.spotify.music,,,0";
a1665b31-f061-4b1f-a140-88ed84aa9b26,Yury Faenny David Echavarria,2025-10-23,5,super buena ðŸ˜Š,positivo,com.spotify.music,,,0;
"6eb1db7c-283c-4081-bb13-9f5675efc4fe,Juan Jose Gomez Atehortua,2025-10-23,5,""Un app que me concentra en mejorar , me relaja y me desconecta de los problemas"",positivo,com.spotify.music,,,0";
b278ab5b-c3f4-4895-bc7d-d2acadac7090,Ramiro,2025-10-23,5,muybien,positivo,com.spotify.music,,,0;
31309ed4-1807-4b15-9fbb-cacdeb2b4c80,Yolima Mosquera,2025-10-23,5,Que maravillosa app. Realmente tiene contenido musical excelente. He encontrado todos las canciones cristianas que me gustan. Mucha variedad ðŸ¤©,positivo,com.spotify.music,,,0;
a3a3bcad-a25d-428f-9e89-f82a5e73d665,Amir Mathieu Aguirre Ruiz,2025-10-23,4,es una buena aplicaciÃ³n lo Ãºnico malo es que si quieres escuchar mÃºsica variada necesitas pagar el premium pero el resto estÃ¡ bien,positivo,com.spotify.music,,,0;
"e1e3fa75-6218-4864-84f6-25e15c24ff45,Gabriel Correa Rojas,2025-10-23,3,""buena aplicaciÃ³n, pero la funciÃ³n de mezcla no funciona cuando intento ajustar las canciones"",neutro,com.spotify.music,,,0";
6bdac738-3bd4-4d08-ae9f-6202e6ab2d00,Stefany Reyes,2025-10-23,5,great!!,positivo,com.spotify.music,,,0;
7df1ff1e-eeb1-490e-a039-50b6a0121434,Rudy GÃ³mez,2025-10-23,5,muy buena ðŸ‘Œ,positivo,com.spotify.music,,,0;
"719077f3-24e1-45ea-af77-577d63a88175,Javier Romero LÃ³pez,2025-10-23,3,""La app es muy buena pero las Ãºltimas actualizaciones la estÃ¡n petando, ya no puedo agregar las canciones a mÃ¡s de una lista sin reiniciar el proceso y el modo aleatorio estÃ¡ fallando bastante. entre eso y que cada vez mÃ¡s la empresa estÃ¡ mÃ¡s cerca de la financiaciÃ³n de armas me estoy planteando quitarme la cuenta siendo premium..."",neutro,com.spotify.music,,,0";
bbb97a23-8032-4571-b177-1d296ac0a136,Santino Pinto,2025-10-23,1,exceso de anuncios,negativo,com.spotify.music,,,0;
120b90d3-8ca0-40a4-b725-835ccb0f3c74,leidy mendoza,2025-10-23,2,es muy buena esta aplicaciÃ³n pero solo se merece dos estrellas porque en ella no se puede descargar gratis y pagando se daÃ±o la aplicaciÃ³n,negativo,com.spotify.music,,,0;
"f481ac0f-6e4d-4b59-958d-19e2890efaac,""Aaron Guillen, martinez de lecea"",2025-10-23,1,Es un canteo lo de los anuncios. No escucho dos canciones y me clavan 3 anuncios. Si no paga el premium q cada vez es mÃ¡s caro. Asco de aplicaciÃ³n honestamente,negativo,com.spotify.music,,,0";
"5bf1a470-f52b-4d7b-9adb-bb884361b134,Ariel Perez,2025-10-23,3,""En general la aplicaciÃ³n funciona correctamente, Ãºnicamente que a veces no te deja escuchar tus playlist ni ninguna otra durante bastante tiempo, pone (has descubierto una funciÃ³n premium) y cuando pido al asistente Google que ponga una canciÃ³n de Spotify me sale error, y en las canciones que puse en me gusta han desaparecido, pone que hay 0, me gustarÃ­a que se encuentre una soluciÃ³n pronto, gracias."",neutro,com.spotify.music,,,0";
63e19187-c3e5-46ad-b00c-70054de17905,Moses gR,2025-10-23,1,No entiendo como no hay un filtro (que puedas seleccionar gustos musicales) para evitar que me reproduzca estilos de musica que no van a corde a mis gustos; si el algortimo que tienen esta ausente.,negativo,com.spotify.music,,,0
"b6500457-57f6-48ce-8a30-6ecac0eaad24,Juan Jose Mendieta Basurto,2025-10-23,2,""cada vez a peor la aplicaciÃ³n, ya no vale con meterte 5 anuncios cada 2 canciones, que ahora te cambian completamente la playlist que a mi me gusta, por otra que no tiene nada que ver. A este ritmo mejor me sale descargarme la aplicaciÃ³n en pirata"",negativo,com.spotify.music,,,0";
"b7be9ff9-cf92-4cb1-a531-58b44cc35a39,sebastian Cabrera,2025-10-23,1,""estÃ¡ app es una burla, no puedo anular mi suscripciÃ³n y ahora q la desinstale y la volvÃ­ a instalar no me deja iniciar sesiÃ³n y ahora solo me cobra el cargo a la tarjeta y no puedo anular la suscripciÃ³n y aÃºn peor iniciar sesiÃ³n en mi cuenta simplemente una app inÃºtil"",negativo,com.spotify.music,,,0";
6559bad1-a01c-4bdd-b5cd-88eb665c04b0,Lucas Alemparte,2025-10-23,1,pÃ©sima app. aparte de cara solo ofrece ofertas para usuarios nuevos. obviamente no les interesa mantener a sus usuarios actuales. por lo que sera mejor usar youtube premium,negativo,com.spotify.music,,,0;
"546f7740-b074-40bf-a40c-e24edeeb62db,marysabel ochoa,2025-10-23,2,""no se que le esta pasando a la app en el ultimo mes, se traba, no se actualiza la lista de reproducion, estoy a punto de cancelar mi subscription"",negativo,com.spotify.music,,,0";
"a1911e83-e555-4a26-b69e-45c875fbbc35,Alejandra Castro,2025-10-23,1,""una canciÃ³n y luego tres anuncios, Â¿quÃ© onda con eso?"",negativo,com.spotify.music,,,0";
54111bc4-a993-40bc-89e3-c6f6f9f727f3,Andy Vasquez Sarmiento,2025-10-23,1,ya pongan las letras de las canciones de Mir nicolas.,negativo,com.spotify.music,,,0;
"ed683b51-61bf-4df0-88c7-11218b3f3da1,Ulises Andrada,2025-10-23,3,""sinceramente mi vida se volvio una mrd cuando me salio q esto q te otro premium y mrd q mrd no men no tengo plata quiero escuchar musica y se toman. la mmd de cobrar para escuchar sin internet men, escucho musica cuando estoy volviendo a mi casa despues de un dia de mrd en el cole y vienen con eso"",neutro,com.spotify.music,,,0";
3310ea8c-403f-41d0-954f-4cf3273b243c,Lourdes Osuna,2025-10-23,2,por quÃ© se puso tan lenta? desespera bastante,negativo,com.spotify.music,,,0;
5c96616b-2154-4c66-9ad4-1c27da3ea019,Un usuario de Google,2025-10-23,1,se me traba a cada rato y se tarda en aparecer la mÃºsica o ponerle play,negativo,com.spotify.music,,,0;
c4514bfe-c229-4102-8d1c-88eda58d669a,Hande Oris,2025-10-23,1,Spotify lit cuenta los segundos esperando a que acabe tu membresia. Simplemente es: se acabo. Pero mÃ­nimo dime para renovarla Spotify: .,negativo,com.spotify.music,,,0;
"08dc7bb1-4d6e-44f8-aacf-562f048b4065,Crissspp,2025-10-23,1,""cada vez hacen esta aplicaciÃ³n deje de funcionar, hacen que escuchar mÃºsica ya no sea una opciÃ³n si no un privilegio teniendo que pagar solo para poder saltar una canciÃ³n. Se cagaron su app ðŸ‘ŽðŸ»ðŸ‘ŽðŸ»ðŸ‘ŽðŸ»"",negativo,com.spotify.music,,,0";
3290a725-1cd8-4ff8-82fc-b2aa7fb3365d,fabian franco,2025-10-22,1,me banearon la cuenta por existir.,negativo,com.spotify.music,,,0;
"1057377a-1a5f-4c8b-a764-9e421b53dd46,Jonathan lopez ochoa,2025-10-22,1,""app con muchas fallas una de ella la mÃ¡s molesta es que se empieza a cambiar solas las canciones , tambiÃ©n hay veces en las que inicia la app pero no se cargan las canciones descargas y la interface se queda colgada o demora casi 2 minutos en iniciar no siempre pero si pasa seguido, tambiÃ©n se traba la app al usar se empieza a dar lagg mientras navegas en los albums y ,cuando comparto una canciÃ³n en facebook desde dentro de la app cuando se publica en facebook no aparece la imÃ¡gen miniatura ."",negativo,com.spotify.music,,,0";
7dbd83f3-e938-4597-8e92-f7a1f1489b76,Olivia Quiroz,2025-10-22,3,esta todo muy piola solo que cuando busque la cancion salga la que busque y no otra,neutro,com.spotify.music,,,0;
a9bf4926-76f4-4e14-95fc-e54aa3a4ae74,Juan Camilo Aragonez Delgadillo,2025-10-22,3,no me gus ya que quiero poner mi playlist y me pone canciones que no estan,neutro,com.spotify.music,,,0;
"34d83c4f-ee29-45f2-85ed-2c8cdf0d5c24,Diana Sirin,2025-10-22,2,""De vdd q Spotify se esta volviendo un fiasco, ya ni agregar canciones a mi playlist me deja, a este paso me cambiare de app de mÃºsica ðŸ« "",negativo,com.spotify.music,,,0";
9c246a4e-1b1d-4b65-bcf0-744ecaf76a71,Jey-C A&VStudio,2025-10-22,2,pago el premiun para no escuchar comerciales y a nadie hablando y ponen el modo DJ. interrumpiendo y hablando a cada rato malÃ­simo,negativo,com.spotify.music,,,0;
1c7b0d7f-61e6-4682-bd60-2bb28c7be17e,HÃ©ctor FernÃ¡ndez LÃ³pez,2025-10-22,2,Â¿Â¿Â¿ anuncios en el premium ???.,negativo,com.spotify.music,,,0;
"6da5f980-29da-4824-9169-a15f075ed5df,Erick Adair Almanza PiÃ±a,2025-10-22,1,""De verdad me decepcionÃ³, habÃ­a aplicaciones de mÃºsica con mÃ¡s canciones, demasiado lenta, si se llega a perder la conexiÃ³n a Internet se le olvida como funcionar, no me imagino como seria sino pago, terrible."",negativo,com.spotify.music,,,0";
"0ab93d9c-bf70-4e00-953f-a0578bb5848d,CarlosRamsesMoreno,2025-10-22,2,""no es la mejor para escuchar mÃºsica en definitiva, lo Ãºnico bueno serÃ­an las trancisiones pero estÃ¡ EXCESIVAMENTE LLENA DE ANUNCIOS, Hasta CUATRO ANUNCIOS DE CORRIDO ANTES DE UNA CANCIÃ“N, pÃ©simo rugido de tripas"",negativo,com.spotify.music,,,0";
c4267a18-fad2-447e-ba86-94e594329cd7,Henry Jose Castillo Suarez,2025-10-22,3,genial ðŸ˜,positivo,com.spotify.music,,,0;
"5e60e444-af56-4650-8c40-a5e1d31e62f2,Cristian Tejada,2025-10-22,2,""en la Ãºltima actualizaciÃ³n eh tenido problemas para conectar sin datos en el reloj , no me reproduce en el reloj"",negativo,com.spotify.music,,,0";
"8de45708-a6ab-40dc-87a6-352e15ec73ce,JuliÃ¡n FarfÃ¡n,2025-10-22,1,""CÃ³mo que ahora no podrÃ© elegir canciones dentro de un lÃ­mite de tiempo?... ademÃ¡s de que los anuncios ya son invasivos ahora no te dejarÃ¡ elegir la mÃºsica que quieres escuchar dentro de 24 horas y se reproducirÃ¡ en aleatorio definitivamente estÃ¡ app ya se esta excediendo no me cambio de app porque serÃ­a encontrar miles de canciones de nuevo y en otras no estÃ¡n pero si tuviera la oportunidad lo harÃ­a, desde sus inicios tenÃ­a una gran libertad y opciones que al dÃ­a de hoy ya no estÃ¡n, 0/5"",negativo,com.spotify.music,,,0";
4542cfaf-05b2-4647-b018-c32f38d38e30,Guillermo Campos,2025-10-22,2,quitaron mi cantante favorito el maka,negativo,com.spotify.music,,,0;
"9bbd03ad-6661-4a82-b5a1-5621d6c7c68e,RocÃ­o Del Solar,2025-10-22,1,""llevo.mucho tiempo reclamando problemas con la app se cierra y pago un plan familiar, no.puedo usarla. necesito soporte y nadie responde."",negativo,com.spotify.music,,,0";
"1d339058-53dd-413c-be4c-192c5258604e,Yuri Alpuche,2025-10-22,1,""pÃ©sima su actualizaciÃ³n, no deja ya agregar canciones a mi playlist"",negativo,com.spotify.music,,,0";
b274051e-d256-48f3-8f14-9ec094e725dc,Valeria Rivera,2025-10-22,1,mrc tus anuncios la cgn todo arregla eso a cada rato a cada rato arta ya,negativo,com.spotify.music,,,0;
daad8cf3-4b3d-4ecf-a303-bc77cfdd876c,Kathya Rafaela Pauccara Cruz,2025-10-22,3,es muy buena la aplicaciÃ³n y me sirve para escuchar mÃºsica pero no me gusta las recombenaciones que me da gracias,neutro,com.spotify.music,,,0;
"92bd47e2-fcf0-4bc5-b0f6-2b12b7a34a53,Santiago GalvÃ¡n,2025-10-22,3,""si estÃ¡ buena la app y las canciones, pero no inventen, si no tienes premium te ponen 3 anuncios cada dos canciones ðŸ˜”"",neutro,com.spotify.music,,,0";
cd72bbff-52dc-4907-8bcc-364dd4e2f3c1,Domenica0_0 ICAZA,2025-10-22,3,es buena app pero lo de spotify premium la daÃ±a y es que no deberÃ­an poner eso ya que daÃ±a la app pero de hay es muy buena app de mÃºsica,neutro,com.spotify.music,,,0;
57b7e402-cff2-4782-aed8-d423b1ee05e1,Pepo Cuyua,2025-10-22,1,feeeooo,negativo,com.spotify.music,,,0;
277eb8aa-9f8f-45f2-bf11-16e8f2f934bc,Miinerva Montezuma,2025-10-22,1,No se puede descargar mÃºsica q vaya directo a lark player,negativo,com.spotify.music,,,0;
0bc65261-4903-451a-830a-b1d679ddff23,Angel Moreno,2025-10-22,1,Nos cobraron y no nos dieron premium,negativo,com.spotify.music,,,0;
747588aa-aefa-4b41-bce0-95f8e7113f1c,JosÃ© Alejandro,2025-10-22,1,Tengo un Pixel y las dimensiones no son las adecuadas para la pantalla. Ocupa toda el Ã¡rea de notificaciÃ³nes que mi foto de perfil se sobrepone con la hora.,negativo,com.spotify.music,,,0;
762e4959-92bd-471c-b033-3f19c7dbab4d,Ru_Factor Lp,2025-10-22,1,su forma de pago deficiente... me cobraron doble plan y agregalo a eso ... que no me aparece el premiun,negativo,com.spotify.music,,,0;
"518024b0-8b98-406c-a8c7-036a66482f7e,Mich Puentes (Ligth Yagami),2025-10-22,2,""Lo mejor en mÃºsica, siendo premium no entiendo por quÃ© escuchando una canciÃ³n con el celular en standby al pasar a la siguiente se cierre la apk, se cierra con otras aplicaciones que no interfieren en sonido, cada vez peor, el problema de pagar y que siga apareciendo los enlaces para ser premium estÃ¡ empeorando la experiencia."",negativo,com.spotify.music,,,2";
412fd312-d738-4a7e-bb48-e29db9c10582,Luis cedeÃ±o,2025-10-22,1,me bloqueron la cuenta al 3er dÃ­a de probar el premiun,negativo,com.spotify.music,,,0;
01f5a2a3-352e-40de-9828-a961fffe5d87,Luis angel Macias,2025-10-22,1,salen muchos anuncios,negativo,com.spotify.music,,,0;
86d5148c-c66c-4d97-96d3-8dcbd124d202,Fernando Nava Nahuat,2025-10-22,3,Es demasiado buena esta app,neutro,com.spotify.music,,,0;
"de96cef2-8533-48ce-aaa1-d39172985fdf,Josefina Marie,2025-10-22,1,""patÃ©tica, no se quÃ© pasa que en la funciÃ³n aleatorio no lo hace, hago un playlist para escucharlo a mi manera y no le da la gana de reproducir aleatorio"",negativo,com.spotify.music,,,0";
"98c4e18e-ca1b-4bc0-8c75-ebe50bfbf67b,Momolili,2025-10-22,1,""todo bien pero ya es molesto que mo puedas poner una musica exacta , solo por que a cada rato te pide que pagues la suscripcion , ya me harte , esta app solo quiere que le pagues, es muy injusto que somo quiero escuchar una cancion espeficoca y no pueda ya que temgo que pagar para poder escucharla,ðŸ˜¡"",negativo,com.spotify.music,,,0";
