id,userName,date,score,text,sentimiento,appId,id_anotador,notas,thumbsUp
1ed33360-d275-4841-add7-929401dd11a7,Simón Alberto Velásquez Pinto,2025-10-21,5,"Ha mejorado mucho pero aún le falta mas las notas de voz que tanto he pedido, el programar mensajes, cambiar la interfaz que ya esta un poco obsoleta",positivo,com.twitter.android,,,2
78eb7e5d-fac9-4ac0-b260-41b489c071cf,Angel Jiménez jacinto,2025-10-21,4,buena,positivo,com.twitter.android,,,0
7d4c4925-6588-4c54-92a9-cc1c89626277,MAS,2025-10-21,5,Excelente aplicación para conectar con millones de personas,positivo,com.twitter.android,,,0
a4b0dd38-4688-4cec-97d2-dbe2717d4c4f,Nikita Grandez Del Aguila,2025-10-21,5,"La mejor app de comunicación mundial, libre y sin censura, gracias @elonmusk por comprarla y liberarla del yugo progre-woke.",positivo,com.twitter.android,,,1
997ceea0-1a4c-420e-a13e-fc99c69b14dd,José Reyes,2025-10-21,1,No me funciona y por equivocación coloque otra fecha y no me deja hacer otra cuenta y la primera esta bloqueada el sistema no me deja hacer otra cuenta por que considera que soy menor de edad y me dice error en cada intento,negativo,com.twitter.android,,,0
bee703b9-a058-4586-80bc-328362b0bca7,Rainer rondon,2025-10-21,5,buenas,positivo,com.twitter.android,,,0
414d1e91-e561-4c5a-9b74-e9485c2f269a,Omar Hernández,2025-10-21,5,me gusta mucho X,positivo,com.twitter.android,,,0
285508b1-f883-4adf-8254-4caa912d6842,Roberto Hdz,2025-10-21,5,todo ok,positivo,com.twitter.android,,,0
0e4d4c4b-1964-4f55-aae9-ac64a6d640c7,roberto santucci,2025-10-21,5,Genial,positivo,com.twitter.android,,,1
f530adee-224a-4a98-a46e-5836ac957ccb,Ciri,2025-10-21,4,Debería desaparecer el bloqueo.,positivo,com.twitter.android,,,0
45c4ed0c-b969-4ec8-aa5c-a36e4ca9b896,Juan Carlos Cordero Resendiz,2025-10-21,5,muy buena,positivo,com.twitter.android,,,0
0c4851cb-c61b-4c0f-b7a8-4852b3f8c713,William Noda,2025-10-21,1,Genial,negativo,com.twitter.android,,,0
9934c00d-c5ca-4e87-8e44-1d56dca950c4,Wilmark Agudelo,2025-10-21,5,no es perfecta pero en su mayoría la considero funcional,positivo,com.twitter.android,,,0
43114874-e894-4da9-9b7c-e7f6dcd74a13,Gutiérrez campos Williams jesus,2025-10-21,1,"le pondría 0 si es posible, ya que no me deja crear una cuenta",negativo,com.twitter.android,,,0
7c9e9430-7a60-4fb2-8763-cd216c005356,Maria cristina Pascual,2025-10-21,1,No puedo entrar a cuenta X anda a veces otra sin motivo no funciona y así ahora hace 2 dias no funciona,negativo,com.twitter.android,,,0
588bb05f-cfa9-48e6-9abb-5bfaf216c308,Miguel Avila,2025-10-21,5,"Todo muy bien con la app! mejor que otras de su tipo, y tiene muchas más ventajas!",positivo,com.twitter.android,,,0
1b5b1f11-acd6-430d-bb46-d5a9cc4fe8ef,brayan antoni gemio cuadros,2025-10-21,5,megusta,positivo,com.twitter.android,,,0
9ad8dafa-e610-4422-80e1-13a8e333c084,Andrés Hernández,2025-10-21,5,"Muy buena aplicación, realmente te entretiene, es fácil de usar, es una lastima que no tenga tanta popularidad como otras.",positivo,com.twitter.android,,,0
69928436-1863-4ed2-bc63-93af3b9e9c3e,Jose Carlos Lea Torres,2025-10-21,5,Chevre,positivo,com.twitter.android,,,0
7336b739-def0-4b00-b866-62f09d89c013,Cinty Perez,2025-10-21,5,me entretiene,positivo,com.twitter.android,,,0
ce853fb0-a42f-4f2d-abb1-789d3202737c,Pocholito,2025-10-21,5,es una excelente herramienta,positivo,com.twitter.android,,,0
70ca822b-3edc-4067-8d64-79cbdd6b0907,Angel Amado Ramos García,2025-10-21,1,horrible ya van dos cuentas que me bloquean y siquiera veo cosas oh posteo cosas malas literal las bloquean porque si,negativo,com.twitter.android,,,0
5148777a-b38e-4f74-92a6-9d0056c8c623,Leandro Orellana,2025-10-21,5,muy buena,positivo,com.twitter.android,,,0
e93e9bfd-b281-4a7e-90c5-2e82f8fdef69,Paola,2025-10-21,4,me gustaría que no se pierdan los guardados cuando re-instalas la app,positivo,com.twitter.android,,,0
2847cf11-b680-449a-bd02-e91beb9e9dbc,Sloan Javier Corozo,2025-10-21,4,buena,positivo,com.twitter.android,,,0
43faae5e-69fb-4c00-84c4-c699ceaa7a55,Gustavo Sánchez,2025-10-21,5,solo por las noticias del Minecraft 👀,positivo,com.twitter.android,,,0
7aadfd88-13dd-4e38-b4a8-d9465e414637,Guicho Flores,2025-10-21,5,Demasiado increíble la app desde para el chismesito,positivo,com.twitter.android,,,0
314a3c2f-345b-4774-8bf3-bf9526b3c9c2,Gloria Gonza,2025-10-21,5,buena app,positivo,com.twitter.android,,,0
eb333081-4138-4e06-a240-91e066f3025c,丂丨匚ҜҜㄩ几ㄒ,2025-10-21,4,"estaría bueno que arreglen el bug de la actualización de los post, cuando uno entra aparecen pero luego se actualizan desapareciendo los post que de primero viste. deberían de aparecer sin más, nada de refrescar la página, eso no tendría que ser automático si no manual.",positivo,com.twitter.android,,,0
7ff6abaa-e84c-4053-b90b-4592ea738232,Luismanuel Barraganlaisequilla,2025-10-21,5,buena aplicación,positivo,com.twitter.android,,,0
1a1ba640-2d87-4531-a5c3-16421cf4d5fe,Walter Hernández,2025-10-21,5,está padrísima,positivo,com.twitter.android,,,0
9e3e3e9d-87b6-4a3a-85a4-f1c067f06869,Milagros Abdón,2025-10-21,1,"Me pide poner mí nombre de usuario para ""verificar"" que soy yo pero no lo recuerdo a pesar de que si sé mí contraseña no me deja entrar a mí cuenta ¿para qué la contraseña si igual me va a pedir algo que cualquiera puede ver? claro menos yo porque no puedo entrar a X ajjaj..",negativo,com.twitter.android,,,0
67a070eb-30da-46af-be4f-2f62a2d992fb,Sergio,2025-10-21,5,siempre me ha gustado!!! aunque últimamente tratan de censurar... Twitter no es así!!! debe ser totalmente abierto a las formas de expresión...,positivo,com.twitter.android,,,0
e9b977a7-c525-4987-8201-ad5804306b22,Maddy Murat,2025-10-21,5,"vivan los tweets , Grok mi mejor amigo, nadie me entiende mejor",positivo,com.twitter.android,,,0
a8e133a0-983b-472d-a31b-65ab4932721b,Robinson Bazurto,2025-10-21,5,muy buena,positivo,com.twitter.android,,,0
9ce805cb-5ec1-4252-a4c1-2138e9bb4a8b,edgar zapata,2025-10-21,5,"Muy buena, excelente aplicación",positivo,com.twitter.android,,,0
37976a09-6967-4a16-876f-6cc200f80918,Eugenio Márquez díaz,2025-10-20,5,execelente aplicación,positivo,com.twitter.android,,,0
3d58e584-876a-4ee5-bf8b-a3f449f5dbf0,Carlos Enrique Sotelo,2025-10-20,5,muy bueno,positivo,com.twitter.android,,,0
bb188672-5baa-492a-a93b-6d23af6855ce,César Chirinos,2025-10-20,5,no puedo recuperar mi acceso,positivo,com.twitter.android,,,0
b8be50fe-de74-4df5-931e-caea09e294c2,Dolores Castañeda,2025-10-20,5,muy buena,positivo,com.twitter.android,,,0
9d8ab0d3-6f21-4742-b83e-178fbf5bf5a2,Bastian Cifuentes,2025-10-20,5,muy buena,positivo,com.twitter.android,,,0
954005b4-d914-461d-8132-c42131e6caad,Victor jesus De la Cruz lopez,2025-10-20,5,bien,positivo,com.twitter.android,,,0
3f574c60-ccae-4a40-bf5e-9c977849f8d4,Un RandomXD,2025-10-20,3,no me deja cambiar mi nombre de usuario,neutro,com.twitter.android,,,0
44c0cbfd-ff3d-4b58-863d-3f63fb255cf4,mark N,2025-10-20,1,Antes era excelente y ahora no para de tener errores,negativo,com.twitter.android,,,0
6d92a5a4-0f94-4525-83f5-05e3d984c8b9,Maira Cautivo,2025-10-20,5,porque si,positivo,com.twitter.android,,,0
caef0726-e2ce-4053-9618-619e5d7bcae8,Cesia Keren,2025-10-20,5,Excelente,positivo,com.twitter.android,,,0
8941cd81-2f1d-4b5b-b9fc-ec869b6f02e9,Eliseo Acosta dela cruz,2025-10-20,5,buenas redes,positivo,com.twitter.android,,,0
7e6abd12-d84b-4d5c-b154-b6876311e4d4,Hernando Galvez,2025-10-20,5,muy buena...,positivo,com.twitter.android,,,0
bc3984a2-720b-4c7b-822f-844a8b037831,Herson Sanchez,2025-10-20,4,Buena,positivo,com.twitter.android,,,0
21bcfdda-95c4-4f24-9993-73261520ccd2,Sergio Riascos,2025-10-20,4,Cuando eliminen el nopor será 10/10.,positivo,com.twitter.android,,,0
bfc1e30e-b22b-4580-b60c-e7bc810eaf41,Dionel Enrique Baez,2025-10-20,5,muy buena,positivo,com.twitter.android,,,0
6db89621-2475-43f4-bbae-6e3c0118eced,Milton Wilfredo Herrera Miguel,2025-10-20,5,DIOS ES BUENO SOLO TE PIDO PERDÓN DEME SABIDURÍA Y SALUD,positivo,com.twitter.android,,,0
adab1b7e-9e27-4df7-b29d-f36b281fb3ef,Juan marcelo Corela,2025-10-20,5,re bueno,positivo,com.twitter.android,,,0
fb4d4410-5c1f-4257-b762-3184404882a7,Javier Amaro,2025-10-20,2,no puedo entrar no me deja,negativo,com.twitter.android,,,0
0a1feece-94a3-4b27-9fc8-c05b47180ed3,Junior Rondinel Bustamante,2025-10-20,3,Cada vez que lo instaló en un nuevo celular me bloquea la cuenta y tengo que hacer todo un proceso para recuperar,neutro,com.twitter.android,,,0
ed074121-5524-4e20-a4b8-b19bb8a6bc9c,Jhoan sebastian Garcia farfan,2025-10-20,1,no me dejar ingresar,negativo,com.twitter.android,,,0
b8e946ee-992c-4162-9b6b-f50ca4dad445,Roman Gutierrez Coro,2025-10-20,5,muy buena,positivo,com.twitter.android,,,0
053d8d95-480e-4f21-8ee2-cf4b732b2e16,Augusto Fabian Bedolla Santiago,2025-10-20,2,"Tengo Problemas, Siempre Que Descargo la Aplicación,Mi Antivirus Me Indica qué tiene un Troyano y me obliga a desinstalar la aplicación Que Hago ?",negativo,com.twitter.android,,,0
99c4623a-4ef9-451b-9217-f4c512740db5,Dano Onofre,2025-10-20,5,chido,positivo,com.twitter.android,,,0
a8fd49c8-9c90-4a41-861a-410ed7ab3867,Miguel Angel,2025-10-20,5,Excelente,positivo,com.twitter.android,,,0
445e8005-d1df-432e-b7fb-c2e40c303ee1,WILLIAM SANISACA GURUMENDI,2025-10-20,3,Buena aplicación,neutro,com.twitter.android,,,0
8a12f559-e07d-468b-be00-3f2cadd677c7,Reinigen Gt.,2025-10-20,4,exelente,positivo,com.twitter.android,,,0
86a87c09-a58e-4631-8906-5119e953046c,Yisus Guevara,2025-10-20,4,Está muy bueno sin embargo hay un fallo que no deja entrar a la galería no se si ya está arreglado,positivo,com.twitter.android,,,0
6df3869c-ad92-4063-b663-b332cc6089d5,miguelillo_proo,2025-10-20,5,cardiograna aporta alegría a X,positivo,com.twitter.android,,,0
dd586d80-fd44-4df0-89d2-7b8fccd55804,David Llorente Perez,2025-10-20,5,Aplicación estupenda,positivo,com.twitter.android,,,0
a146be2e-7000-4de5-a6f9-808fbba665d1,Jorge Fabá Ferrández,2025-10-20,1,No es compatible con Chromecast para ver los directos,negativo,com.twitter.android,,,7
ea810a15-b106-4a39-bb52-ff359c7154f2,Gloria Velasquez loaiza,2025-10-20,5,muy buena,positivo,com.twitter.android,,,0
ec39aaca-103b-4c2d-87b0-d4f084bd0e4b,Leonardo Valdivia,2025-10-20,1,"Modificaron el algoritmo para que no te salgan publicaciones de gente que sigues, solo me aparecen perfiles que jamas habia visto, se la pasan adulando al gobierno de mi pais y es detestable leer las pndejadas que escriben, no se en que momento pensaron que seria buena idea mostrarnos cosas que NO queremos ver, estaba bien el algoritmo cuando te enseñaba lo que te gustaba, ahorita solo busca que te pelees con la gente.",negativo,com.twitter.android,,,0
1f77883c-1509-4716-81b5-6840de45b56b,Donovan Roberto Fernández López,2025-10-20,5,Muy buena ap,positivo,com.twitter.android,,,0
86cadc88-fd77-416a-9450-8ce14aaccf12,Luis Asencio,2025-10-20,5,muy buena,positivo,com.twitter.android,,,0
432166d5-45be-4056-8625-ea70b9935025,Kevinfalso Noesesta,2025-10-20,5,excelente buen contenido,positivo,com.twitter.android,,,0
342a8784-6fbe-4637-8002-0e8904e25469,Yuviko Guerra,2025-10-20,1,"no me deja registrarme, porque no me permite registrarme",negativo,com.twitter.android,,,0
c3b7f378-6949-4981-802c-f674c7279c24,Eugenia Alegría Godoy,2025-10-20,1,"acabo de hacerme una cuenta. no me dejó escribir el nombre de usuario que escogí y no deja cambiarlo. tampoco me deja cambiar la contraseña. aparecen los botones de ""listo"" pero no deja apretarlos... en una cuenta recién creada...",negativo,com.twitter.android,,,0
3ab6bb0f-5490-4af0-b331-1538f427759d,Rubén Jiménez Cruz,2025-10-20,1,está aplicación es muy mala,negativo,com.twitter.android,,,0
bafd7b69-de5f-472b-bd22-27ec2f857355,Fernando daniel,2025-10-20,5,execelente,positivo,com.twitter.android,,,0
ecddf106-8413-4f89-b7b9-6b1be4b479dc,Jober Morrillo,2025-10-20,5,Me encanta,positivo,com.twitter.android,,,0
5107b2a9-d654-4d98-9736-9792f8686be6,Alvaro Delgado,2025-10-20,5,muy clara toda información,positivo,com.twitter.android,,,0
8aeb67c2-0cd5-42e8-8405-802b9465fbb5,Cecilio Patiño,2025-10-20,1,negativo. no logré instalar. siempre dice que intente más tarde porque hay un error y no dice en donde o porque,negativo,com.twitter.android,,,0
ff5c0e0b-f8eb-412f-a324-47615e92dba8,alvaro morales,2025-10-20,2,No carga nada,negativo,com.twitter.android,,,0
0cec5483-5d10-48f2-afb8-ffeb29ca8fb0,Hernan Jahir Castillo Montes,2025-10-20,1,"ME ACTIVARON EL PREMIUM CON ANUNCIOS, Y LUEGO ME HACKEARON MI CUENTA.",negativo,com.twitter.android,,,0
64bb1a83-1529-4f91-a908-580ec3714433,ps4 ps4,2025-10-20,1,"desde hace unos días que no se puede ingresar sale el cartel de a superado el límite de intentos ,intente más tarde. ya pasaron varios días y sigue en lo mismo",negativo,com.twitter.android,,,0
3442eadd-d402-4012-809c-8863a6835088,Jesus del Carmen Gallegos lopez,2025-10-20,5,Bien,positivo,com.twitter.android,,,0
e1c64b02-d4ee-4667-a8c1-33ac4b896013,Tortugo Loaiza,2025-10-20,5,bueno,positivo,com.twitter.android,,,0
afff7229-c44b-46e7-9dc3-b5b46f347eb4,klever gonzaga gomez,2025-10-20,5,genial,positivo,com.twitter.android,,,0
ea5712c2-918f-4b70-a326-7968b85dc643,Cristian Oficial,2025-10-20,4,"Uso mucho Twitter y me gusta mucho la app. Teneis que mejorar que cuando se publique un tweet salgan las visualizaciones, porque hay veces que no salen y se buguea. Deberíais de volver a poner la app como estaba con el nombre Twitter que es su esencia y con el color azul.",positivo,com.twitter.android,,,0
4a5adf7b-22f2-444c-8b5b-f44f4a7696aa,Jorge Silvers,2025-10-20,5,Excelente aplicación,positivo,com.twitter.android,,,0
16b76271-e84b-4119-8a6d-83bed7c80012,Rigoberto Ayala,2025-10-20,5,muy buena,positivo,com.twitter.android,,,0
3a8365f8-c215-496e-9bb6-5562bea677aa,Kristian Carruyo,2025-10-20,5,Elonk musk tqm,positivo,com.twitter.android,,,0
eeba1961-176d-417d-ac5a-808eb2b40a40,Danilo Estebes,2025-10-20,5,Me encanta. Solo falta que se pueda editar de manera gratuita como en otras APP.,positivo,com.twitter.android,,,5
bec8fbee-6159-48ec-9d52-e54470f6854a,angela Henriquez,2025-10-20,5,Excelente,positivo,com.twitter.android,,,0
b06637b3-b749-403c-8bd3-9a05d497ea53,Diego Ochavano,2025-10-20,5,Excelente app me mantiene informado y puedo opinar sobre muchos temas.,positivo,com.twitter.android,,,0
2e1306a0-5bd8-4e85-a057-8fee0e042efa,gustavo horacio crescente,2025-10-20,5,Muy buena app.,positivo,com.twitter.android,,,4
7df09103-69b2-42e9-89a1-7c3dbcc62a15,Camilo Granja,2025-10-20,5,Excelente gracias por la información de los resultados de la búsqueda Los temas son los correctos y precisos,positivo,com.twitter.android,,,0
0b80a564-e623-42a0-9a8c-02bbc9f739f4,Adolfo M Estevez Jimenez,2025-10-20,5,"Great!! Thanks, Elon and team!",positivo,com.twitter.android,,,0
b261ce3b-8b43-4611-89a2-f8ea58d51a80,Cintya Q.,2025-10-20,5,excelente,positivo,com.twitter.android,,,0
ee296063-1036-476b-b62f-1dae43fe13fd,Jessyka Andrea polindara osorio,2025-10-20,5,super,positivo,com.twitter.android,,,0
d712d906-81d7-4ae2-a026-5e5c57efa445,Alfonso Martin,2025-10-20,5,"información, diversión",positivo,com.twitter.android,,,0
ae7ef11c-f5ad-4535-be71-4499d21e0d1d,Ruth marlene Benítez Ramírez,2025-10-20,5,buena app informativa,positivo,com.twitter.android,,,0
cbe010f3-31bf-4a57-876f-091b8f56ebc1,Germán Tejena,2025-10-20,5,fascinante cada vez más.,positivo,com.twitter.android,,,0
5427dd56-ff0f-4325-bbb3-3a7b9620bea9,Leonardo j Rodriguez g,2025-10-20,5,genial,positivo,com.twitter.android,,,0
3f22cc57-8048-4c5b-a531-224861cbd123,Daniel Pereira González,2025-10-20,4,Hay actualizaciones que fallan y tenemos que esperar a que salga el parche.,positivo,com.twitter.android,,,0
f8349d21-d98e-4999-88ee-fb1ce3379aca,jose Castro celplas,2025-10-20,4,si consigues buena información y buenos usuarios es una excelente aplicación,positivo,com.twitter.android,,,0
c2f81bfc-04d2-4780-87e1-1f919d126d23,Francisco Ferrusola,2025-10-20,5,muy bueno,positivo,com.twitter.android,,,0
309d1272-100a-4ec9-9bd2-3dcf28cacb9a,Christian Alexander Avila Herrera,2025-10-20,5,está genial pides enterarte en tiempo real de lo que sucede en tu comunidad y en el mundo,positivo,com.twitter.android,,,0
c5bc9829-9676-42e8-a6c3-16283098e6c0,javier irisarri,2025-10-20,5,excelente !!!,positivo,com.twitter.android,,,0
5267b6e9-8883-4c25-a6bf-eaab51e5f021,Alejandro Wolf,2025-10-20,5,increíble,positivo,com.twitter.android,,,0
41ca17a3-9c74-4aa1-b9c1-15dfa4f6fbc1,Carlos Rosero,2025-10-20,5,muy buena,positivo,com.twitter.android,,,0
1e5f4113-0141-47bb-aef9-dcc61f81c46a,Héctor Anglada Jiménez (tricomax),2025-10-20,1,Ahora me he tenido que instalar esta app contaminada de anuncios para poder ver un post que consideran de adultos cuando tengo permitido todo tipo de contenido en las opciones de mi cuenta. Una excusa lamentable para molestar y ser inteusivos.,negativo,com.twitter.android,,,0
049ff0bd-325e-4fcb-a063-c50eef64f6ae,Carlos Hernandez Rodriguez,2025-10-20,5,"Es una aplicación de comunicación excelente, muy ágil, pero muy incierta con nuestro futuro, ya que es. El algoritmo es bastante libre y existe poca censura",positivo,com.twitter.android,,,4
00d06c3c-c9eb-4352-9fe6-6f0abd3ad4c7,marluy carolina escalona roman,2025-10-20,5,rápida y funcional,positivo,com.twitter.android,,,0
a4c6d866-2318-4fa5-9cfb-d1802e8bb227,Jessica Mabel Chambi,2025-10-20,5,me encanta,positivo,com.twitter.android,,,0
588f869e-624c-4934-86ae-40d8c75f0687,Harry Rojas,2025-10-20,5,excelente,positivo,com.twitter.android,,,0
0aae579c-a110-4f0b-87fc-8feed8bab199,Isaac Aguilera,2025-10-20,5,genial,positivo,com.twitter.android,,,0
8c473ba9-1890-4b8b-832d-82a277443203,Rosa Mélida,2025-10-20,5,excelente,positivo,com.twitter.android,,,0
22906439-bbe4-4293-b008-266800a1d55c,Andani Bata,2025-10-20,4,bueno,positivo,com.twitter.android,,,0
6429c649-bbf1-46cb-b5c7-e1223e482a56,Jorge. Zarza,2025-10-20,1,pésimo,negativo,com.twitter.android,,,0
09bcaccf-6372-4fb4-9f5d-4ef4b74cebf3,José Betancourt Cruz,2025-10-20,1,"últimamente me saca de la sesión y no deja autenticar, solo ""algo salió mal"" y no sé soluciona, vaya basura",negativo,com.twitter.android,,,0
07619af6-37f6-4aa3-b02f-3fd0e3a5de1c,Jorge Kondor,2025-10-20,5,La verdad es muy Buena.,positivo,com.twitter.android,,,0
23b29107-f318-4564-93ab-406d8db4558e,Giankarlo Emiliano,2025-10-20,4,me encanta,positivo,com.twitter.android,,,0
81e64577-a055-46fc-9717-8b9749127509,Nadiezda Fino,2025-10-20,5,Excelente app,positivo,com.twitter.android,,,3
6c4a1094-1835-4c7f-ad65-ebc2b04ec66f,Luis Yedra,2025-10-20,5,Genial.,positivo,com.twitter.android,,,0
bd79ef41-6bc7-487a-8498-301b802e8dd9,Jorge,2025-10-20,5,"Muy buena app, me informo con ella de todas las noticias.",positivo,com.twitter.android,,,0
55bc6f58-e7f6-4d65-b18c-7d21ce0f1004,Ricardo Flórez,2025-10-20,4,"Espacio de difusión y de información ideal, desde que la tomo Elon Musk El Mundo mejoró bastante",positivo,com.twitter.android,,,0
b8e438b7-14e6-4f27-a35d-01b3ed675a5a,Juancarlos Peralta,2025-10-20,5,es genial,positivo,com.twitter.android,,,0
3f54bdc9-e496-4cc3-8bd5-0a974080761a,De Uh,2025-10-20,5,Excelente app,positivo,com.twitter.android,,,0
c98819a4-b7f4-4840-bd01-ceda295ea3b7,Ramon,2025-10-20,5,Muy buenos,positivo,com.twitter.android,,,0
c586f6c2-396e-4606-902e-3719f578023a,Victoria Pardo Menéndez,2025-10-20,1,ahora en una de mis dos cuentas ya no puedo seguir a nadie no sé porque incomprensible e injusto baremo. Muy mal,negativo,com.twitter.android,,,0
e7a4fff8-b851-40cc-b053-92d50dd38675,Lorenzo Corral,2025-10-20,5,libertad de expresión,positivo,com.twitter.android,,,0
96607d14-e626-4eef-bf42-c3c1f62fe73e,Gilbert Salinas,2025-10-19,5,Muy buena experiencia en x,positivo,com.twitter.android,,,0
318b66b8-dfbd-4e6a-a41e-96bf6c9b57fa,Raul Gil,2025-10-19,5,excelente,positivo,com.twitter.android,,,0
542a693a-48c8-4808-b11a-c257c7c1d270,andresinio asha,2025-10-19,4,"Necesitamos reacciones como tiene la competencia, en lugar del Llano me gusta se podrían usar emojis. se podrían agregar (re) tweets temporales. También necesitamos una función para buscar y organizar nuestros propios tweets. Integrar redacción y/o corrección ortográfica con Grok vista de tarjetas como Onenote y Feedly",positivo,com.twitter.android,,,0
f1375bef-2583-4f80-859b-18a9e447e72e,Rosa María Puentes,2025-10-19,5,Es una aplicación fantástica!!,positivo,com.twitter.android,,,0
acf56933-a35e-41e1-ab1c-d885861608c0,Omar Lozana,2025-10-19,5,muy buena,positivo,com.twitter.android,,,0
16206ff9-07be-44a9-8126-31f6e8bd5733,Bernardino Cruz,2025-10-19,4,buena,positivo,com.twitter.android,,,0
c99c27ba-4d26-478b-986a-fc5498842dac,Ruben Marchin,2025-10-19,5,"Es excelente, en X se respira privacidad y libertad.",positivo,com.twitter.android,,,0
63f100d4-4167-49c9-95da-58e557ac2e82,jose gregorio acosta tamara,2025-10-19,5,excelente que sea libre y me se hayan puesto censurados como tumblr,positivo,com.twitter.android,,,0
4dc69f7e-9c80-4d60-998a-e469c2796fc4,Miqueas Giglio,2025-10-19,5,La mejor app. Sería perfecta si tuviera una opción descentralizada.,positivo,com.twitter.android,,,0
1fdc88c6-d65f-468a-a668-aa870d1b14be,Luz Amanda Ramírez O,2025-10-19,5,Excelente. Muchas gracias por tanto.,positivo,com.twitter.android,,,0
3266d385-4d2a-4f95-9bbc-7c9aff8aed33,Hector Hernandez,2025-10-19,5,sensacional gracias,positivo,com.twitter.android,,,0
2a9a1a37-4eae-4d6a-b071-10e24d321610,SAMUEL LASA music,2025-10-19,5,Es muy entretenido pero me gustaría que se pudiera guardar los videos que nos gustan en listas para poder ubicarlos,positivo,com.twitter.android,,,0
6e4717d9-5b7f-40af-900e-2b4e87430e2b,jeremy bello rojas,2025-10-19,2,ok,negativo,com.twitter.android,,,0
c89f6a17-bf88-4273-b267-a8706b635134,ANDRES ZAMORA,2025-10-19,4,Los contenidos que están en la aplicación son muy fluidos cada actualización es interesante me encanta lo ideal que no se pierda la conexión entre la aplicación y el usuario algo muy importante que sea muy segura,positivo,com.twitter.android,,,0
e929b1bb-ecd4-43ba-a186-ca3e993ed612,Eduardo Villarreal,2025-10-19,4,excelente splicacion,positivo,com.twitter.android,,,0
5a777cd8-ad54-41d2-8894-2f526675b253,Carlos Flores,2025-10-19,5,ma gusta,positivo,com.twitter.android,,,0
1b763417-c29b-4116-a089-208eee52a525,Ricardo Reynaga,2025-10-19,5,la mejor AI,positivo,com.twitter.android,,,0
69341d3a-dbfa-410f-a239-78f2171acd13,Edwin Portillo flores,2025-10-19,5,la tablet no es mia,positivo,com.twitter.android,,,0
62199a81-8b25-42fc-82dd-2c2225035dfa,Maria Irma Semelin,2025-10-19,5,me gusta por lo variado,positivo,com.twitter.android,,,0
58eed156-05d0-4c21-82ca-73b1feb7f5c2,juan,2025-10-19,1,"sería mejor si se apuraran con el tema de las medidas del reporte de cuentas, siempre tardan en suspenderlas.",negativo,com.twitter.android,,,0
2a369afc-a15b-420b-9a79-7b4500f3512b,angel mack,2025-10-19,5,excelente,positivo,com.twitter.android,,,0
79c08c76-646c-4b2b-b4a3-3bc70fa954f0,Hugo ivan Acosta,2025-10-19,5,increíble,positivo,com.twitter.android,,,0
bf7b6123-64b4-4593-adf3-c4b76caf9d18,Rayan Rivas Azzimi,2025-10-19,1,"no tiene una version para tabletas, en tablet es solo la app super estirada y ya...",negativo,com.twitter.android,,,0
6ef84779-e28e-459b-9697-66f972b95ceb,Umaru- Chan,2025-10-19,4,"La aplicación es buena, pero recientemente presenta varios Bugs con las actualizaciones",positivo,com.twitter.android,,,0
00df237a-069f-415b-a145-b7bb6cad0326,Manuelr Sandoval3,2025-10-19,5,buena,positivo,com.twitter.android,,,0
45c20242-9de7-4846-8e16-8e7404b1d330,Juan Esteban Gaviria Cardona,2025-10-19,5,maravilloso,positivo,com.twitter.android,,,0
b2c322ac-947b-4ea1-8be9-47ec72f3f84d,Andres Bap,2025-10-19,5,La mejor app! Cuando sale vine?,positivo,com.twitter.android,,,0
03dc3c0c-eb26-4380-8ebf-7ee8719eb6be,Miguel Romero,2025-10-19,4,muy buena aplicación.,positivo,com.twitter.android,,,0
a6949acc-911c-4a04-b663-9f01af7fe59c,Carlos Medina Bejarano,2025-10-19,5,Muy buena,positivo,com.twitter.android,,,0
1d510667-8b0e-4443-88ba-6bc505eb6bec,Julio cesar Hernandez,2025-10-19,5,Aplicación práctica,positivo,com.twitter.android,,,0
182438d3-39ff-4d8c-b698-0de1bee28ff3,Ismael Ramiro,2025-10-19,5,exelente app,positivo,com.twitter.android,,,0
4ab9614d-228c-4499-ac4d-62adac0e2e8a,Hugo Fernandez,2025-10-19,5,Muy buena red social.,positivo,com.twitter.android,,,0
5558fee0-6b59-402c-bea7-9fa9fa113546,Edilberto Casas,2025-10-19,5,Recibo y emito opiniones,positivo,com.twitter.android,,,0
1a00dfc4-1fba-4746-b303-7d974a912948,Jonathan Zambrana illanes,2025-10-19,5,excelente excelente,positivo,com.twitter.android,,,0
dec5ccf1-c111-4505-bf6b-6b81b7a3b7e7,Maria23matia18 Patrocinia R.M.L,2025-10-19,5,muy bueno,positivo,com.twitter.android,,,0
3654487f-c08d-4f12-aa92-f920beb87df7,jarinto butler,2025-10-19,5,buena,positivo,com.twitter.android,,,0
1653496b-9fcc-4fe3-a52f-903d02dff4b5,Mauro Aguilar,2025-10-19,1,la mayoria de videos tiene publicidad y no deja verlos en apliacion por el anuncio no ay forma de cerarlo como antes,negativo,com.twitter.android,,,0
883a6235-2904-4e3e-b125-16a107c72053,Luis facundo Rivarola,2025-10-19,5,buenas,positivo,com.twitter.android,,,0
8cba4bd1-156c-4651-b537-7574873581b7,NEZAGAMER124,2025-10-19,4,hya,positivo,com.twitter.android,,,0
d0b10b13-0acb-4223-9489-ecd50c1918d5,Luis Armando Poblete Agurto,2025-10-19,5,entretenimiento,positivo,com.twitter.android,,,0
